Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
12500,1225.323316835658,-0.1313904839343568,0.4458107314076233,2.002253071088461,-0.44843185423979004,0.2661438072734428,-0.8109981906182009,-0.9870202704284379,0.43245574564018946,0.06430226554647993,-1.1362752194414663,-0.0355227941482206,0.08533685849719498,1.8145244380132137,-1.6752968471370844,-1.349447456923392,-1.0190465013904586,1.8054973025998604,-1.4199402259636298,0.17311575094661447,0.09275277221709806,-1.373994336887312,-1.3744184519873885,-0.6623573048901306,0.2880276593433376,1.5286982106497473,0.014200882203081003,0.5601993752364005,-1.1174353697544153,0
28198,77.6556061917935,-1.3756041548201714,-1.8073548597186269,-1.8055124803530018,-0.2706260721309481,0.47005825047575345,0.7031564171340073,1.5252774250305692,3.077074491827434,-0.45351749302693756,-0.04937805336232952,-0.5446523469822444,-0.023459496700299138,-0.7147727673802451,0.7290894722248167,-0.7294758417986322,2.1024102272836105,0.5487328522514313,1.2790120918732393,0.36310371980281286,-1.1351414002218312,0.7484787811547395,1.5638845419052334,-1.5397240107583503,1.5040038962146,1.5433619539272911,0.9483313411585831,-1.6763813973686104,-0.6291057548115573,0
11845,1175.4574562272517,0.4597914721521401,-0.0075788573158545695,-1.0001018954272234,0.07187591926169747,-0.1838762509499072,1.457606664806927,-0.21903168457069278,1.0349106362278642,-0.43785033400933543,-0.34067842638205686,0.411508390557864,-0.5030106272398941,1.415015545934496,0.4579901232618819,0.5323177027554807,-0.4627541773903543,-0.5691538774873449,-1.6707272411180978,0.8674305613980813,-0.5617932144815978,-0.9559456212097287,-0.5963712961741393,-1.4083307034651047,-0.1772525547497061,0.4837876740224367,1.3659408764742185,-1.2384711503671555,0.9436007349000309,0
76600,1337.8044034723416,1.3357761251197486,-2.2629297952660323,1.1438643909337596,-0.4610583533194159,0.08435527176545714,-0.09089279147880788,-0.4312333159236669,0.2204882189310385,0.004156792180234536,-0.917377679472159,2.397749716415384,-0.81340567434539,1.3569738568176688,0.5013983427204721,0.12292322127525256,0.06837879931764114,-0.23880047206812124,1.5141842052083985,-0.4693085984443566,0.337332584547468,0.46690038600942363,0.23415054616691808,-1.1088154342516703,0.048626619720225965,-0.7478356323962291,-0.8282922353069383,1.0883318835135505,-1.8404662995030352,0
22722,1762.8906427078425,0.3261436992676522,0.9088423283806591,-0.7217762711095806,-0.7199190546858544,0.041511076839379775,-1.489425396349194,1.0460230116812017,-1.4903579429261404,0.6134182826205117,1.551171462877141,0.28816748742590137,0.84581060197272,-0.2031827533009223,0.024512393058039195,1.1997557200159479,-0.11601360553308171,0.10010818946808983,-1.4075886906792177,1.5738666553830336,1.8364203190314792,1.3673045894402818,-1.0488999565065105,1.1753017432995394,0.5170650732625865,-1.0792543151583907,0.6462646031283928,-1.790085069055186,-0.6329115084080695,0
65152,1687.2107497504649,-0.35058964318140534,0.3447863467597822,1.410514624530967,-0.6914957862467637,-2.615693089393597,0.014928875905592599,0.18699777934541995,1.2712497037018935,1.724250425197122,0.13357420223769523,-0.10557552771456717,0.8336499415465887,-0.39541001740241927,1.0061404570158574,0.8916142132905585,-0.042118015786338135,0.7275082199318719,-0.9471873887278878,1.8528067932696364,-0.723722833815626,0.49191072050812024,0.8979746284001799,-0.2926781481930909,-0.7261970050737804,0.11553119399652816,-1.9753819799584535,-0.8627936735189228,0.2508481094201824,0
71422,1809.2213208252442,0.34952549797928817,-0.13121978366616335,-1.3639189710203357,-0.8835725389298714,-0.31002999815462134,0.1781385553454117,-0.06877087189758883,0.8524132711132131,0.7488439926186277,-1.2993405363036241,-0.5773793935434323,-0.01792073184507877,1.8410993050519606,0.609116811470959,0.31083834670208216,-0.025974928807680774,0.15064721293743358,-2.4299950210158365,1.3171083458578334,-0.04208993175024941,0.4361496172091103,-0.05765376571819118,-0.49159442247298407,0.9726464796532309,-1.4374202626761223,-1.7800035061449135,1.2178851805536421,-0.9881765482673928,0
41521,1112.9916487325252,-0.5334341384679091,0.4861534364102313,2.1404043688763545,0.7809375381511032,-0.09244427717253403,0.03773748992578278,0.07310249778548805,-1.232589393440406,-1.8477100365575096,-0.8490069842706078,-0.32816489342699573,0.4940008800334132,0.8882164362208061,-0.1047721102484923,0.8264367984994168,1.113631986190969,-1.04819649527724,0.5356853191147369,-0.22924573473991727,-0.005603435818562083,-0.6757802017416908,-1.1167323571484264,-1.276152720836288,2.03688523672649,-0.31261230101866727,-1.1395125700928983,1.372344011784426,0.2736593689322952,0
22884,1369.9383278804162,0.9325046946028727,1.253501370501666,1.9222678244819522,0.5125013694357688,0.3170257528305599,0.6522594765280496,-0.8726928815091263,0.9575142276537382,-0.4701425420518703,-1.138271483577716,-0.3926841488162691,0.45865070893580884,0.4472636438850561,-0.29010586884567297,-1.3822058291788124,0.7847836940472951,0.19669513604788255,-0.5526206192884076,0.7029917819926121,1.2349967597068445,0.6084471519899577,1.4569671188979032,-1.282410537908926,0.7716624930948102,-0.34108342413058906,0.7584807093217522,-0.06782017449994412,-1.2226838814723118,0
10901,1216.1625247890534,-0.16439259152886215,0.43306630039763133,0.9184189709734821,0.24286258151853052,-0.6811602346855509,1.639721454669766,0.706695740842555,0.8582251719220815,0.17515085952343898,0.03527504466112169,-0.18670044099263924,-0.3368588370081744,0.8769930933251667,0.5583828424195171,0.9285132657594135,-0.42724491916656643,-0.8397437143687931,-0.024745487145843476,-0.04026239039378879,-0.8273138208510812,0.7874751297974449,1.833662984403677,-1.1261763662146835,0.8183299103474271,1.1871721587124873,0.048424777691430596,1.0802368332477397,-0.9784491967237137,0
74787,291.18717042072575,-0.01727322033442228,-1.1856415233602413,0.1882252443720827,0.8204465609914379,0.6350940877649359,-0.8125604993078015,-2.099654296048836,-0.25326333620908165,-0.5778828814506728,-1.4881212629726122,-0.6137577587097646,0.31012238508893175,0.13635259861632734,-0.5735517003721763,0.8668629185927912,-1.718357602991497,0.5760125290981964,0.13827724109038886,-0.23440209384060187,-0.31616369080983686,-2.662859371134645,-0.6657338548863146,-1.0431375463019241,0.029921342518207023,-0.45083675553959685,-0.9373127155143794,-0.2753501608335935,0.23708883659823674,0
52115,691.8941194329948,0.6902679656130692,-0.19859424524050825,-0.5314145329049494,-0.45679425506737514,-0.4195827972945118,-1.871578019623168,-0.7785275256615467,0.22987785678577016,0.2752257333413597,1.348872070878698,-1.2092597781292806,-1.1164889954270614,1.512909319886997,-0.37412648709495155,0.3661258417480484,0.47755984067395774,-0.3811592646186337,0.6200273839642529,0.6485371821385404,0.4075407442769059,-0.7183279808156601,0.23257494786462943,-0.9057523306086064,-0.7637089324683175,0.5412844892977603,0.021114765840549676,-0.6271799548250203,0.9284269837457172,0
70172,331.14468755307115,-0.6023235631891105,-1.3633788523181314,-0.3465129168950789,-0.3143836538680471,-0.1854004955684909,1.2577478673928386,-0.04857192337368932,1.7486345492643836,1.1638205617358068,-0.6548177361360698,-0.8284630536010945,-0.7769239047724433,0.8361822039712333,-0.9699112620002507,-1.2300251268169469,0.4392424695180324,-0.28972034046887113,1.9710683423048034,-1.2009589901044657,-1.715112507096733,-2.7585078259539264,-0.41029712903142335,1.0277424953222107,-0.2393936973613507,-1.0715608395018719,-0.1497583472272505,0.1522563322443216,0.7357814300750468,0
31030,1100.754717987566,0.3531990752073314,1.2222742969710216,0.46154797601405484,-0.4752297663444895,0.580267915924207,-0.726106561607961,-0.673597689132643,2.098189920919443,0.4591830604902772,1.356507376298614,-1.7741667570364303,-0.5003320948027105,1.061019170768392,0.09078078260813532,1.2249320417797365,0.8590836461266542,-1.2455769136930939,-1.481252784714762,0.653579065409289,0.2413222069822488,1.2080782257182907,-0.7022358635340359,-0.3352300603759531,-2.0335930374486315,0.5332594694898471,-1.5652559381374758,-0.061916014793661545,-0.20068743956324586,0
78995,202.88244278338917,0.5247855523655197,-0.28459826839155106,1.025616182673662,-0.25584420436183053,3.0795757592786908,1.6819760865855569,-1.1166528148678758,-0.30714488775380316,-1.1234879530525006,1.8794172328702774,0.3364688304509638,0.6814374277050453,0.004566744188859814,0.051958815312690955,-0.012177664833516684,0.6751936006620448,-0.6186709565735982,1.930492712509326,-1.3155475391623135,0.7931100746542915,0.0756383685954503,0.8450561308430056,-1.9598811393917965,0.9139582014914436,0.12424346780157768,0.981398787969933,-0.1413237471820668,0.4192754676384735,0
66464,31.046224762775875,-0.19747470827940106,-0.6139469096986641,-2.167139608992699,0.9620264789233941,0.10005567114258881,-0.5723326623075298,-0.506585357009038,-1.3315869378199314,-0.5206677309461832,-0.06600175731398722,1.65860201211025,-0.10848724316194412,-1.1103652354138478,-0.03325107544989419,-0.8260290475903185,-1.0377142429356156,-0.23372898286154326,-1.6321751879646973,0.33896460369196724,0.7348388088301206,1.0152851730240522,-2.4860786195931035,0.2796993699017197,-0.10899289855353053,0.597124007011582,-1.9896547429631297,0.8452631934473007,-0.7479833295372965,0
67725,1040.261348585261,1.0112039702178133,-0.6541010344674087,0.6050134424938061,-1.0938138523198353,-1.309269027842852,0.4306174018610439,-0.002972867548390338,0.45548721783002044,-0.6843973001667143,1.97399579582401,0.1855130837444077,-0.6163873011020816,0.08926273742659876,1.2669560728756553,-1.1438921360397896,0.2983993188803487,-0.9189118471643448,-0.5200103754162828,0.48235539372683806,0.44658280604613587,0.49151969276018087,1.5754863934582484,-0.2795596454072994,1.3850319797207908,0.5533189029887244,1.9409732581391912,-0.6601920969557171,-1.6565739186018376,0
1349,1639.2216784035136,0.56897690081424,-0.8283847920747536,0.656201780130238,1.176366921508814,-0.15517995351389335,1.6719701776152363,-0.9095991454927914,1.0460057932831792,-0.1186174301814329,0.5499243432741249,-1.5841908343677198,-1.1886640071147858,0.4039196234387613,-0.6071731305002795,-1.5125142509497949,-1.0576222235754411,-0.840985112135649,0.4746909059766261,0.24444064688824185,-0.8821920470253156,0.6409592682113098,0.1459755517797485,-0.9548537522239489,-0.5362510306793187,1.4412185845914485,0.5497038641587407,-0.3386466681482884,-0.006157545589925802,0
12693,1378.9398188410214,0.2105325895687678,0.4540557002301494,2.3160487471230335,-1.1818939387732128,-0.0411764907046593,-0.5278250856994988,2.243008061825498,-0.47117731072356783,2.004025444163837,-0.7801090426313548,-1.285319216636872,0.09672757010688782,0.13222504264006074,0.9825087989233393,1.2025455503696252,-0.6787671997207045,0.08890725290703792,0.12078376957048427,-0.9667268870164841,0.7315011922787972,-0.6907202748708389,-1.4265958038298687,1.6464960505846638,1.2871210991917366,0.8560462962438256,0.29564427097893475,1.8438859837655188,-1.4384759429650682,0
15370,1865.3307591545783,0.6097864341505852,-1.648950719556687,0.7509999641170627,-0.029822464613988783,0.8394545346940933,-0.5765971076411706,1.0050214282167431,-2.1256533098931234,-0.6828067241347053,-0.9409557145024767,-0.4091800923071325,-1.3577233298381022,0.3592037840224275,-1.0058456524396517,-2.5050095260466767,0.011816243874720812,0.7975619935911865,0.9579287118311272,-0.735936503302996,1.6490564261878338,-1.1191825825463217,0.016620420404975186,-0.11312129038609917,-0.4250766111230526,-1.741681843021557,0.057231768897098134,0.5112734248795321,-0.7484923900402122,0
29952,129.38099923119287,-0.4150765020029665,2.0572602950609724,0.37577505156497754,-1.709487616324845,-1.4723959098242942,-0.3901401046163078,-0.2613091036317906,0.08687377131128031,-0.4652753656570851,0.691131320352193,-1.1950481185666417,0.27083408571130885,-0.415784635956961,-1.2463897920430718,1.3224857500070863,-1.5685777225231858,0.8628563109806335,-0.02063101961374703,0.7379388061957415,0.09343156142368611,-1.2213104060040116,-0.1738947965606578,0.3181087925029582,1.9519140919557048,1.0515009791521597,0.5159000203336235,0.990484782365291,0.32590160500945276,0
54225,1085.8440079035388,-0.054025075930832576,-1.1143036395424324,-0.0792143158560122,-0.2653743553790699,-0.16085534918011618,1.098450345470672,0.3712545816690066,0.3264612594963542,0.3175901743684614,-0.3198023908784058,1.4510079945551924,-0.12710216101792787,1.9246956607817816,0.5902006430552831,0.49445926784785277,-0.15889118769055535,-0.7025504410242934,-0.38738461022078724,2.6570585034038183,0.5987873853782604,0.2524537461738102,-0.8017027738289979,1.5286965158526662,0.9124178380170328,-0.8689735556187516,-0.08820705785807394,-0.7390342403854328,-3.778876865296841,0
49321,25.341964228457293,0.3910911185407697,-0.5559192728696574,-0.41004933728357273,1.6453430257401551,0.5274109954196907,-0.2700982551803317,-0.40316867048483124,-0.08809290785749521,0.6806266099331255,-0.474544794046605,-2.100279034464439,-1.1906539689384483,0.6091553756487373,-1.3972033625363462,-0.988731347078512,0.09197756850820132,0.5622803913863444,-1.3068339706315064,1.303308081561249,-1.0165226759549102,-0.7240377773162259,-0.18229562113120706,1.283661065393328,0.6364298126627957,-0.18586856878909655,2.6351766339888965,1.7805975809362138,0.968612565091087,0
58772,337.5269482618553,1.1602338300332802,-1.1849603646683247,0.679468571358475,-0.8082053231316563,1.0191659819887706,1.9698888671869497,-0.9918294092920148,0.7757358019080496,-1.0430017340260596,-0.6328562763997545,0.494791689609612,-0.20416031119417974,1.0277025463606542,0.4794044197075094,-0.6857060892459896,0.9720819732937214,-0.9185701479950169,0.5857263380817848,0.5542774633967311,1.5292107341881365,-2.3267398931390595,-1.9090739468026399,-1.7629181256207582,-0.8973515635140006,-0.3905680039972836,0.12339101554969115,-0.8345043640357425,-0.5745413999892509,0
93407,1451.424296063857,0.7948769682719421,0.8521228124675272,-0.8195132360606426,-0.6171906251751804,-0.713434914967249,1.0006737098413918,0.06532206423452498,1.0651904739520857,-0.1399873491770895,-1.0053284814268613,-0.2248680231348995,1.0671131274676844,-0.0021902078107306103,-1.1181817497567454,0.08443295530102973,-2.7534133509262446,1.2411652030760054,0.7488314463187443,0.5709226110855906,-1.4853119365932868,0.2182681341238766,0.08356129833926784,0.5110136380451774,-0.4821565698318099,-0.881935132742843,-0.40405617523862153,1.031115667053234,0.353544899860918,0
83497,1676.709682298142,1.7220889957287038,-0.2933032453722043,1.033813876547396,-0.35921963416508185,-0.19993945706684463,0.830650304123825,2.2043072570717483,-1.1153224332515326,-0.22858719379625295,0.4146534258241739,-0.38909608254045513,1.0513329182150082,0.7407132545336644,-0.12672601032267797,0.7026342798017438,0.2487368788060611,-0.26618868645381666,-0.14026427541638228,-0.756323601011642,-0.4651940460097706,-0.2579637393102194,0.0469527909233008,0.2593889264374477,-0.8461371292783706,-1.3640872262567783,1.380126140793906,0.20751377849419772,-0.5149584367818417,0
3872,556.2216282091932,-0.5627081785391153,0.5998469441151048,-0.06798907802575102,-0.5838701985258855,0.6143114535005467,0.08567702151256597,-0.08721507993258759,-0.05050873754398133,1.6386530606997787,-1.3371662128469708,0.8112695559475283,-1.1216854763020587,0.21809112926953836,-1.0022778707612925,-1.5378857665915981,0.4801075244091711,0.5484195152222902,0.6295983075471592,0.5711804221690504,0.1246186810709856,-1.0937751312801367,-1.0595110910458712,-0.20685701080334823,-0.9599766213762085,-1.6973621856904646,0.7342775168924652,1.2945702711211582,-1.8674329284858548,0
29150,1029.0286650890355,0.1985085425857601,-0.4645994483460011,0.011559683961053842,1.1687496797153243,0.9385077954492537,1.888067065798988,0.1424028057290665,0.2889814619242064,2.1053179015579944,0.49241019758187243,0.18462285473158174,-0.6240800301438857,-1.4454545635934757,0.8681458628359092,1.8055431867875924,0.21279633370281026,-0.5818498285772903,0.13133788218705303,-0.29427889070355967,0.8999098663615476,-1.077617948673303,-2.550082410838198,0.512201671784255,-0.10010166741909886,-0.9837437266763958,-0.08726804393034235,-0.08626511997758586,0.681178955298131,0
60253,744.3128994237705,0.7908350375106851,0.6071347630812775,0.5721282003687649,0.5328434009460906,-0.8245485278356888,0.4696050017095402,-0.006368078027516478,0.5357046695488905,0.4015265228819325,-0.8242280469128128,-1.4709812079751208,-0.664014843007105,-0.34003303678312685,0.03564300337610243,0.9571917594711132,-0.37158553564153934,-0.4964504073875716,0.3468299976413242,-1.2719468217360665,-2.656170884923914,-2.0993058658768726,-1.1289469737010152,-0.05688516682195815,0.7981803346781736,1.2616937183708996,1.286423580206718,-0.22215898123738226,-0.7157939238223382,0
35872,878.9072660567635,-0.40460721535341193,-0.6895084450618058,0.6803742229339892,0.18827508878990062,0.7220512246407967,0.22765215311880332,-0.4205081704180878,-1.082080801256633,-0.586259701882349,-0.060351980118073946,0.04117343424761889,-0.4148743160478406,1.3968518704924746,-1.2874522737718694,0.5732560646230425,0.37345887301040503,0.4147156918993126,-0.9209553169222106,1.8651717158870351,-0.32105431113478466,2.1595522509851075,-1.2035043242443375,0.36141513528188285,-1.100541885216519,-3.244706694780216,-0.6330483271524676,-0.1362235754945991,-1.6127593315172144,0
